Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Month_Year
378,US-2018-134481,2018-08-27,01/09/2018,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,Franklin,Massachusetts,2038.0,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",1488.424,2018-08
425,CA-2018-155705,2018-08-21,23/08/2018,Second Class,NF-18385,Natalie Fritzler,Consumer,United States,Jackson,Mississippi,39212.0,South,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4,2018-08
617,CA-2018-117947,2018-08-18,23/08/2018,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,10011.0,East,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",40.48,2018-08
618,CA-2018-117947,2018-08-18,23/08/2018,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,10011.0,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2018-08
619,CA-2018-117947,2018-08-18,23/08/2018,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,10011.0,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,107.424,2018-08
620,CA-2018-117947,2018-08-18,23/08/2018,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,10011.0,East,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,37.91,2018-08
621,CA-2018-117947,2018-08-18,23/08/2018,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,10011.0,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",88.02,2018-08
827,CA-2018-126956,2018-08-21,28/08/2018,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044.0,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,35.0,2018-08
828,CA-2018-126956,2018-08-21,28/08/2018,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044.0,Central,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,37.24,2018-08
829,CA-2018-126956,2018-08-21,28/08/2018,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044.0,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,2018-08
875,CA-2018-114636,2018-08-25,29/08/2018,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,192.16,2018-08
1010,CA-2018-135034,2018-08-01,03/08/2018,First Class,AT-10735,Annie Thurman,Consumer,United States,Chicago,Illinois,60653.0,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,95.984,2018-08
1206,CA-2018-133235,2018-08-01,04/08/2018,First Class,LH-16750,Larry Hughes,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,271.96,2018-08
1443,CA-2018-117695,2018-08-05,08/08/2018,First Class,PW-19030,Pauline Webber,Corporate,United States,Richmond,Kentucky,40475.0,South,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2018-08
1483,CA-2018-101210,2018-08-25,28/08/2018,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,38301.0,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,9.728,2018-08
1484,CA-2018-101210,2018-08-25,28/08/2018,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,38301.0,South,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,3.424,2018-08
1513,CA-2018-112809,2018-08-18,22/08/2018,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,200.064,2018-08
1514,CA-2018-112809,2018-08-18,22/08/2018,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,21.38,2018-08
1515,CA-2018-112809,2018-08-18,22/08/2018,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,6.744,2018-08
1532,CA-2018-159884,2018-08-31,05/09/2018,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Tempe,Arizona,85281.0,West,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",10.744,2018-08
1533,CA-2018-159884,2018-08-31,05/09/2018,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Tempe,Arizona,85281.0,West,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,8.376,2018-08
1796,US-2018-139465,2018-08-27,30/08/2018,First Class,MR-17545,Mathew Reese,Home Office,United States,New York City,New York,10024.0,East,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,63.84,2018-08
1797,US-2018-139465,2018-08-27,30/08/2018,First Class,MR-17545,Mathew Reese,Home Office,United States,New York City,New York,10024.0,East,TEC-PH-10000455,Technology,Phones,GE 30522EE2,347.97,2018-08
1798,US-2018-139465,2018-08-27,30/08/2018,First Class,MR-17545,Mathew Reese,Home Office,United States,New York City,New York,10024.0,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,37.008,2018-08
1834,CA-2018-162691,2018-08-01,07/08/2018,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,Austin,Texas,78745.0,Central,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,1439.982,2018-08
1835,CA-2018-162691,2018-08-01,07/08/2018,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,Austin,Texas,78745.0,Central,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,36.288,2018-08
1920,US-2018-111423,2018-08-17,19/08/2018,First Class,EH-13765,Edward Hooks,Corporate,United States,Watertown,New York,13601.0,East,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,2018-08
1921,US-2018-111423,2018-08-17,19/08/2018,First Class,EH-13765,Edward Hooks,Corporate,United States,Watertown,New York,13601.0,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,462.564,2018-08
1933,CA-2018-161200,2018-08-06,10/08/2018,Second Class,SV-20365,Seth Vernon,Consumer,United States,Lafayette,Louisiana,70506.0,South,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,145.74,2018-08
1934,CA-2018-161200,2018-08-06,10/08/2018,Second Class,SV-20365,Seth Vernon,Consumer,United States,Lafayette,Louisiana,70506.0,South,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,15.4,2018-08
1942,CA-2018-144064,2018-08-29,01/09/2018,First Class,CP-12085,Cathy Prescott,Corporate,United States,Quincy,Illinois,62301.0,Central,OFF-LA-10004544,Office Supplies,Labels,Avery 505,47.36,2018-08
1943,CA-2018-144064,2018-08-29,01/09/2018,First Class,CP-12085,Cathy Prescott,Corporate,United States,Quincy,Illinois,62301.0,Central,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,27.44,2018-08
1944,CA-2018-144064,2018-08-29,01/09/2018,First Class,CP-12085,Cathy Prescott,Corporate,United States,Quincy,Illinois,62301.0,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,3.24,2018-08
2008,CA-2018-165386,2018-08-03,04/08/2018,First Class,CM-12190,Charlotte Melton,Consumer,United States,Chicago,Illinois,60623.0,Central,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",183.372,2018-08
2025,US-2018-111241,2018-08-20,22/08/2018,Second Class,GM-14500,Gene McClure,Consumer,United States,Fresno,California,93727.0,West,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,239.12,2018-08
2186,CA-2018-124576,2018-08-01,04/08/2018,Second Class,HK-14890,Heather Kirkland,Corporate,United States,Salinas,California,93905.0,West,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,54.896,2018-08
2188,CA-2018-143063,2018-08-10,15/08/2018,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Columbus,Indiana,47201.0,Central,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,70.08,2018-08
2189,CA-2018-143063,2018-08-10,15/08/2018,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Columbus,Indiana,47201.0,Central,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",121.3,2018-08
2190,CA-2018-143063,2018-08-10,15/08/2018,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Columbus,Indiana,47201.0,Central,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,1454.49,2018-08
2398,CA-2018-169264,2018-08-14,16/08/2018,Second Class,NP-18700,Nora Preis,Consumer,United States,San Francisco,California,94109.0,West,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,5.76,2018-08
2399,CA-2018-169264,2018-08-14,16/08/2018,Second Class,NP-18700,Nora Preis,Consumer,United States,San Francisco,California,94109.0,West,OFF-AR-10000246,Office Supplies,Art,Newell 318,16.68,2018-08
2460,CA-2018-138548,2018-08-15,21/08/2018,Standard Class,JG-15160,James Galang,Consumer,United States,Plainfield,New Jersey,7060.0,East,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",97.84,2018-08
2483,CA-2018-126067,2018-08-28,03/09/2018,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Seattle,Washington,98105.0,West,TEC-PH-10000912,Technology,Phones,Anker 24W Portable Micro USB Car Charger,35.168,2018-08
2484,CA-2018-126067,2018-08-28,03/09/2018,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Seattle,Washington,98105.0,West,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",1137.75,2018-08
2485,CA-2018-126067,2018-08-28,03/09/2018,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Seattle,Washington,98105.0,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,99.68,2018-08
2486,CA-2018-126067,2018-08-28,03/09/2018,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Seattle,Washington,98105.0,West,OFF-AR-10003856,Office Supplies,Art,Newell 344,5.56,2018-08
2535,US-2018-117723,2018-08-15,18/08/2018,Second Class,DL-13495,Dionis Lloyd,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1801.632,2018-08
2717,CA-2018-128475,2018-08-26,01/09/2018,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Columbus,Georgia,31907.0,South,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2018-08
2746,CA-2018-163321,2018-08-07,11/08/2018,Second Class,FM-14380,Fred McMath,Consumer,United States,Jacksonville,North Carolina,28540.0,South,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,79.992,2018-08
