Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Month_Year
17,CA-2015-105893,2015-11-11,18/11/2015,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Madison,Wisconsin,53711.0,Central,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",665.88,2015-11
79,US-2015-147606,2015-11-26,01/12/2015,Second Class,JE-15745,Joel Eaton,Consumer,United States,Houston,Texas,77070.0,Central,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.3,2015-11
183,CA-2015-158274,2015-11-19,24/11/2015,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203.0,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.96,2015-11
184,CA-2015-158274,2015-11-19,24/11/2015,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203.0,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,2015-11
185,CA-2015-158274,2015-11-19,24/11/2015,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203.0,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.0,2015-11
318,CA-2015-164973,2015-11-04,09/11/2015,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024.0,East,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,135.882,2015-11
319,CA-2015-164973,2015-11-04,09/11/2015,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024.0,East,TEC-MA-10002927,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,3991.98,2015-11
320,CA-2015-164973,2015-11-04,09/11/2015,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024.0,East,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,275.94,2015-11
321,CA-2015-164973,2015-11-04,09/11/2015,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024.0,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360.0,2015-11
322,CA-2015-164973,2015-11-04,09/11/2015,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024.0,East,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",43.57,2015-11
389,CA-2015-115973,2015-11-24,26/11/2015,First Class,NG-18430,Nathan Gelder,Consumer,United States,Cincinnati,Ohio,45231.0,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,2.624,2015-11
472,CA-2015-144666,2015-11-09,11/11/2015,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110.0,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,2015-11
473,CA-2015-144666,2015-11-09,11/11/2015,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110.0,West,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",222.666,2015-11
474,CA-2015-144666,2015-11-09,11/11/2015,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110.0,West,TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3,703.968,2015-11
475,CA-2015-144666,2015-11-09,11/11/2015,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110.0,West,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,2015-11
476,CA-2015-144666,2015-11-09,11/11/2015,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110.0,West,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",62.65,2015-11
477,CA-2015-144666,2015-11-09,11/11/2015,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110.0,West,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,94.85,2015-11
806,CA-2015-134313,2015-11-01,07/11/2015,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Denver,Colorado,80219.0,West,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,43.176,2015-11
807,CA-2015-134313,2015-11-01,07/11/2015,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Denver,Colorado,80219.0,West,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,1983.968,2015-11
982,CA-2015-163419,2015-11-11,14/11/2015,Second Class,TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,80027.0,West,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",3.392,2015-11
