Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Month_Year
3,CA-2017-138688,2017-06-12,16/06/2017,Second Class,DV-13045,Darrin Van Huff,Corporate,United States,Los Angeles,California,90036.0,West,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,14.62,2017-06
48,CA-2017-169194,2017-06-20,25/06/2017,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Dover,Delaware,19901.0,East,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45.0,2017-06
49,CA-2017-169194,2017-06-20,25/06/2017,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Dover,Delaware,19901.0,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",21.8,2017-06
56,CA-2017-111682,2017-06-17,18/06/2017,First Class,TB-21055,Ted Butterfield,Consumer,United States,Troy,New York,12180.0,East,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,208.56,2017-06
57,CA-2017-111682,2017-06-17,18/06/2017,First Class,TB-21055,Ted Butterfield,Consumer,United States,Troy,New York,12180.0,East,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,32.4,2017-06
58,CA-2017-111682,2017-06-17,18/06/2017,First Class,TB-21055,Ted Butterfield,Consumer,United States,Troy,New York,12180.0,East,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,319.41,2017-06
59,CA-2017-111682,2017-06-17,18/06/2017,First Class,TB-21055,Ted Butterfield,Consumer,United States,Troy,New York,12180.0,East,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",14.56,2017-06
60,CA-2017-111682,2017-06-17,18/06/2017,First Class,TB-21055,Ted Butterfield,Consumer,United States,Troy,New York,12180.0,East,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,30.0,2017-06
61,CA-2017-111682,2017-06-17,18/06/2017,First Class,TB-21055,Ted Butterfield,Consumer,United States,Troy,New York,12180.0,East,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,48.48,2017-06
62,CA-2017-111682,2017-06-17,18/06/2017,First Class,TB-21055,Ted Butterfield,Consumer,United States,Troy,New York,12180.0,East,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,1.68,2017-06
70,CA-2017-119823,2017-06-04,06/06/2017,First Class,KD-16270,Karen Daniels,Consumer,United States,Springfield,Virginia,22153.0,South,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",75.88,2017-06
80,CA-2017-127208,2017-06-12,15/06/2017,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601.0,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",208.16,2017-06
81,CA-2017-127208,2017-06-12,15/06/2017,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601.0,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,16.74,2017-06
120,CA-2017-103730,2017-06-12,15/06/2017,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,2017-06
121,CA-2017-103730,2017-06-12,15/06/2017,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,2017-06
122,CA-2017-103730,2017-06-12,15/06/2017,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,2017-06
123,CA-2017-103730,2017-06-12,15/06/2017,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,2017-06
124,CA-2017-103730,2017-06-12,15/06/2017,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,2017-06
238,CA-2017-157749,2017-06-04,09/06/2017,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,25.92,2017-06
239,CA-2017-157749,2017-06-04,09/06/2017,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610.0,Central,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,2017-06
240,CA-2017-157749,2017-06-04,09/06/2017,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610.0,Central,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,11.688,2017-06
241,CA-2017-157749,2017-06-04,09/06/2017,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610.0,Central,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,31.984,2017-06
242,CA-2017-157749,2017-06-04,09/06/2017,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610.0,Central,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,177.225,2017-06
243,CA-2017-157749,2017-06-04,09/06/2017,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610.0,Central,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044,2017-06
244,CA-2017-157749,2017-06-04,09/06/2017,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2017-06
