Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Month_Year
721,CA-2017-112942,2017-02-13,18/02/2017,Standard Class,RD-19810,Ross DeVincentis,Home Office,United States,Los Angeles,California,90045.0,West,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,146.82,2017-02
854,CA-2017-123274,2017-02-19,24/02/2017,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035.0,East,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,2017-02
855,CA-2017-123274,2017-02-19,24/02/2017,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035.0,East,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,2017-02
1243,US-2017-162859,2017-02-15,22/02/2017,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,2017-02
1244,US-2017-162859,2017-02-15,22/02/2017,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10009.0,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,8.72,2017-02
1383,US-2017-108504,2017-02-05,05/02/2017,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",80.98,2017-02
1384,US-2017-108504,2017-02-05,05/02/2017,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,348.84,2017-02
1385,US-2017-108504,2017-02-05,05/02/2017,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,9.45,2017-02
1386,US-2017-108504,2017-02-05,05/02/2017,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",18.84,2017-02
1387,US-2017-108504,2017-02-05,05/02/2017,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",239.98,2017-02
1388,US-2017-108504,2017-02-05,05/02/2017,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,167.96,2017-02
