Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Month_Year
226,CA-2016-163055,2016-08-09,16/08/2016,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,48227.0,Central,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,2016-08
227,CA-2016-163055,2016-08-09,16/08/2016,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,48227.0,Central,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,622.45,2016-08
228,CA-2016-163055,2016-08-09,16/08/2016,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,48227.0,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,21.98,2016-08
660,CA-2016-146563,2016-08-24,28/08/2016,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017.0,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",999.432,2016-08
661,CA-2016-146563,2016-08-24,28/08/2016,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017.0,Central,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,724.08,2016-08
662,CA-2016-146563,2016-08-24,28/08/2016,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017.0,Central,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,918.785,2016-08
663,CA-2016-146563,2016-08-24,28/08/2016,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017.0,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",2.724,2016-08
761,CA-2016-112319,2016-08-31,05/09/2016,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Los Angeles,California,90004.0,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,58.32,2016-08
778,CA-2016-144267,2016-08-21,23/08/2016,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110.0,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,544.008,2016-08
779,CA-2016-144267,2016-08-21,23/08/2016,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110.0,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,2016-08
780,CA-2016-144267,2016-08-21,23/08/2016,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110.0,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,23.92,2016-08
781,CA-2016-144267,2016-08-21,23/08/2016,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110.0,West,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,4.28,2016-08
1005,CA-2016-126445,2016-08-27,31/08/2016,Standard Class,RA-19945,Ryan Akin,Consumer,United States,Murrieta,California,92563.0,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,484.65,2016-08
1175,CA-2016-132080,2016-08-22,25/08/2016,First Class,DP-13105,Dave Poirier,Corporate,United States,New York City,New York,10035.0,East,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",50.112,2016-08
1293,CA-2016-101707,2016-08-27,01/09/2016,Standard Class,PF-19165,Philip Fox,Consumer,United States,San Diego,California,92105.0,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,32.94,2016-08
1294,CA-2016-101707,2016-08-27,01/09/2016,Standard Class,PF-19165,Philip Fox,Consumer,United States,San Diego,California,92105.0,West,OFF-PA-10002968,Office Supplies,Paper,Xerox 1973,114.2,2016-08
1295,CA-2016-101707,2016-08-27,01/09/2016,Standard Class,PF-19165,Philip Fox,Consumer,United States,San Diego,California,92105.0,West,OFF-LA-10000134,Office Supplies,Labels,Avery 511,3.08,2016-08
1458,CA-2016-111297,2016-08-17,21/08/2016,Standard Class,SC-20440,Shaun Chance,Corporate,United States,New Bedford,Massachusetts,2740.0,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,52.2,2016-08
1505,CA-2016-153388,2016-08-01,07/08/2016,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Los Angeles,California,90004.0,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,6.72,2016-08
1506,CA-2016-153388,2016-08-01,07/08/2016,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Los Angeles,California,90004.0,West,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,1004.976,2016-08
1580,CA-2016-131338,2016-08-09,12/08/2016,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024.0,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2016-08
1581,CA-2016-131338,2016-08-09,12/08/2016,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024.0,East,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,382.806,2016-08
1582,CA-2016-131338,2016-08-09,12/08/2016,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024.0,East,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",41.96,2016-08
1583,CA-2016-131338,2016-08-09,12/08/2016,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024.0,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1217.568,2016-08
1584,CA-2016-131338,2016-08-09,12/08/2016,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024.0,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,2016-08
1585,CA-2016-131338,2016-08-09,12/08/2016,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024.0,East,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2016-08
1586,CA-2016-131338,2016-08-09,12/08/2016,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024.0,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,979.95,2016-08
1587,CA-2016-131338,2016-08-09,12/08/2016,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024.0,East,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,143.7,2016-08
1588,CA-2016-131338,2016-08-09,12/08/2016,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024.0,East,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,2016-08
1589,CA-2016-131338,2016-08-09,12/08/2016,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024.0,East,TEC-AC-10002600,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,247.8,2016-08
1616,CA-2016-130022,2016-08-10,16/08/2016,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Eagan,Minnesota,55122.0,Central,OFF-LA-10002787,Office Supplies,Labels,Avery 480,3.75,2016-08
1617,CA-2016-130022,2016-08-10,16/08/2016,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Eagan,Minnesota,55122.0,Central,OFF-LA-10002043,Office Supplies,Labels,Avery 489,41.4,2016-08
1618,CA-2016-130022,2016-08-10,16/08/2016,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Eagan,Minnesota,55122.0,Central,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,29.79,2016-08
2209,CA-2016-129854,2016-08-22,26/08/2016,Standard Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10009.0,East,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,16.52,2016-08
2307,CA-2016-160794,2016-08-06,08/08/2016,First Class,MS-17980,Michael Stewart,Corporate,United States,Houston,Texas,77041.0,Central,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,27.216,2016-08
2354,CA-2016-111514,2016-08-31,02/09/2016,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122.0,West,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1552.831,2016-08
2355,CA-2016-111514,2016-08-31,02/09/2016,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122.0,West,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,137.24,2016-08
2356,CA-2016-111514,2016-08-31,02/09/2016,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122.0,West,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,36.51,2016-08
2357,CA-2016-111514,2016-08-31,02/09/2016,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122.0,West,TEC-MA-10000597,Technology,Machines,Lexmark S315 Color Inkjet Printer,239.976,2016-08
2548,US-2016-128090,2016-08-16,22/08/2016,Standard Class,JM-15865,John Murray,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-AR-10002255,Office Supplies,Art,Newell 346,2.304,2016-08
2549,US-2016-128090,2016-08-16,22/08/2016,Standard Class,JM-15865,John Murray,Consumer,United States,Phoenix,Arizona,85023.0,West,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,1879.96,2016-08
2550,US-2016-128090,2016-08-16,22/08/2016,Standard Class,JM-15865,John Murray,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,313.024,2016-08
2551,US-2016-128090,2016-08-16,22/08/2016,Standard Class,JM-15865,John Murray,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488,5.04,2016-08
2637,CA-2016-162369,2016-08-15,19/08/2016,Standard Class,TT-21265,Tim Taslimi,Corporate,United States,Los Angeles,California,90045.0,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,323.1,2016-08
2669,US-2016-139759,2016-08-25,30/08/2016,Standard Class,NL-18310,Nancy Lomonaco,Home Office,United States,Los Angeles,California,90045.0,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",40.784,2016-08
2670,US-2016-139759,2016-08-25,30/08/2016,Standard Class,NL-18310,Nancy Lomonaco,Home Office,United States,Los Angeles,California,90045.0,West,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,105.96,2016-08
2931,CA-2016-168564,2016-08-08,08/08/2016,Same Day,TT-21220,Thomas Thornton,Consumer,United States,San Francisco,California,94109.0,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",6.608,2016-08
2932,CA-2016-168564,2016-08-08,08/08/2016,Same Day,TT-21220,Thomas Thornton,Consumer,United States,San Francisco,California,94109.0,West,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,7.28,2016-08
